InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.930043848924386	0.0699561510756139
Instance5	BRCA	BRCA	0.929319059418041	0.0706809405819589
Instance15	BRCA	BRCA	0.690156274672706	0.309843725327294
Instance10	BRCA	BRCA	0.882288738230669	0.117711261769331
Instance11	BRCA	BRCA	0.899797838067647	0.100202161932353
Instance3	BRCA	BRCA	0.878821323038521	0.121178676961479
Instance20	BRCA	BRCA	0.582425326519979	0.41757467348002
Instance7	BRCA	BRCA	0.519856514663801	0.480143485336199
Instance18	BRCA	BRCA	0.919268334528974	0.0807316654710263
Instance2	BRCA	BRCA	0.633726702640687	0.366273297359313
Instance16	BRCA	BRCA	0.857634346739155	0.142365653260845
Instance1	Control	BRCA	0.681249423058235	0.318750576941765
Instance4	Control	BRCA	0.976994595446928	0.0230054045530721
Instance6	BRCA	BRCA	0.641542750047931	0.35845724995207
Instance14	BRCA	BRCA	0.793153117941593	0.206846882058407
Instance12	Control	BRCA	0.530171643241945	0.469828356758055
Instance13	Control	BRCA	0.54799091287338	0.45200908712662
Instance9	BRCA	BRCA	0.744121432394342	0.255878567605658
Instance19	BRCA	BRCA	0.869822693076841	0.130177306923159
Instance8	Control	BRCA	0.576852889230813	0.423147110769187
