InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.864036479959662	0.135963520040338
Instance5	BRCA	BRCA	0.755363983196579	0.244636016803422
Instance15	BRCA	BRCA	0.920698933456932	0.0793010665430677
Instance10	BRCA	Control	0.418075864851355	0.581924135148645
Instance11	BRCA	BRCA	0.828846118920213	0.171153881079787
Instance3	BRCA	BRCA	0.676498848870338	0.323501151129662
Instance20	BRCA	BRCA	0.784630821701879	0.215369178298121
Instance7	BRCA	BRCA	0.542392774748489	0.457607225251511
Instance18	BRCA	BRCA	0.790115034347859	0.209884965652141
Instance2	BRCA	BRCA	0.792872205686365	0.207127794313635
Instance16	BRCA	BRCA	0.8501652070686	0.1498347929314
Instance1	Control	Control	0.442470014810288	0.557529985189711
Instance4	Control	BRCA	0.983515868397176	0.0164841316028237
Instance6	BRCA	BRCA	0.783732765573363	0.216267234426637
Instance14	BRCA	BRCA	0.814795646200089	0.185204353799911
Instance12	Control	BRCA	0.68044040562684	0.31955959437316
Instance13	Control	Control	0.222705567267802	0.777294432732198
Instance9	BRCA	BRCA	0.883343456089346	0.116656543910655
Instance19	BRCA	BRCA	0.87328942864147	0.12671057135853
Instance8	Control	BRCA	0.626033084151553	0.373966915848447
