InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.782079096995408	0.217920903004592
Instance5	BRCA	BRCA	0.791242714961494	0.208757285038507
Instance15	BRCA	BRCA	0.685449157842754	0.314550842157247
Instance10	BRCA	BRCA	0.852858507052642	0.147141492947358
Instance11	BRCA	Control	0.148611647206936	0.851388352793064
Instance3	BRCA	BRCA	0.62406528772495	0.37593471227505
Instance20	BRCA	BRCA	0.603751926451168	0.396248073548832
Instance7	BRCA	BRCA	0.547799162218117	0.452200837781883
Instance18	BRCA	BRCA	0.944776990729707	0.0552230092702932
Instance2	BRCA	Control	0.313694725513359	0.686305274486641
Instance16	BRCA	BRCA	0.732329341435682	0.267670658564319
Instance1	Control	BRCA	0.801466051518261	0.198533948481739
Instance4	Control	BRCA	0.986737314320808	0.0132626856791916
Instance6	BRCA	Control	0.2650688583672	0.7349311416328
Instance14	BRCA	BRCA	0.784971170864841	0.215028829135159
Instance12	Control	BRCA	0.76382344175607	0.23617655824393
Instance13	Control	BRCA	0.803618314238927	0.196381685761073
Instance9	BRCA	BRCA	0.764144077209993	0.235855922790007
Instance19	BRCA	BRCA	0.625134946383557	0.374865053616443
Instance8	Control	BRCA	0.843345310187992	0.156654689812008
