InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.929535555121545	0.0704644448784549
Instance5	BRCA	BRCA	0.872145020896574	0.127854979103426
Instance15	BRCA	BRCA	0.8668558638714	0.1331441361286
Instance10	BRCA	BRCA	0.738150341787832	0.261849658212168
Instance11	BRCA	BRCA	0.874314508224165	0.125685491775835
Instance3	BRCA	BRCA	0.942404182931099	0.0575958170689008
Instance20	BRCA	BRCA	0.572686431952393	0.427313568047607
Instance7	BRCA	BRCA	0.559201829387696	0.440798170612304
Instance18	BRCA	BRCA	0.893557337767475	0.106442662232525
Instance2	BRCA	BRCA	0.823420473856151	0.176579526143848
Instance16	BRCA	BRCA	0.945813962968547	0.0541860370314531
Instance1	Control	Control	0.42244063751716	0.57755936248284
Instance4	Control	BRCA	0.940281421962918	0.059718578037082
Instance6	BRCA	BRCA	0.82720289831614	0.17279710168386
Instance14	BRCA	BRCA	0.900646353932474	0.0993536460675258
Instance12	Control	Control	0.464556331522414	0.535443668477586
Instance13	Control	Control	0.471566233843786	0.528433766156214
Instance9	BRCA	BRCA	0.721549897790507	0.278450102209493
Instance19	BRCA	BRCA	0.879268190917799	0.120731809082201
Instance8	Control	Control	0.19234381660083	0.80765618339917
