InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.931364050027141	0.068635949972859
Instance5	BRCA	BRCA	0.965060954411885	0.0349390455881153
Instance15	BRCA	BRCA	0.937559325221406	0.0624406747785942
Instance10	BRCA	BRCA	0.830331755579796	0.169668244420203
Instance11	BRCA	BRCA	0.818711760011643	0.181288239988357
Instance3	BRCA	BRCA	0.767987036183225	0.232012963816775
Instance20	BRCA	BRCA	0.69553265031887	0.30446734968113
Instance7	BRCA	Control	0.354201632621066	0.645798367378934
Instance18	BRCA	BRCA	0.891558758795423	0.108441241204577
Instance2	BRCA	BRCA	0.877083605107043	0.122916394892956
Instance16	BRCA	BRCA	0.894373011034737	0.105626988965263
Instance1	Control	BRCA	0.670482444065412	0.329517555934588
Instance4	Control	BRCA	0.950817510040797	0.0491824899592032
Instance6	BRCA	BRCA	0.848313011011738	0.151686988988262
Instance14	BRCA	BRCA	0.870278938408488	0.129721061591512
Instance12	Control	BRCA	0.616427112874084	0.383572887125916
Instance13	Control	Control	0.361572916614696	0.638427083385304
Instance9	BRCA	BRCA	0.833864143589189	0.166135856410811
Instance19	BRCA	BRCA	0.843012921659662	0.156987078340338
Instance8	Control	Control	0.412946264143826	0.587053735856174
