InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.936310230603423	0.0636897693965767
Instance5	BRCA	BRCA	0.814193684180085	0.185806315819915
Instance15	BRCA	BRCA	0.654503050720842	0.345496949279158
Instance10	BRCA	BRCA	0.885016495760733	0.114983504239267
Instance11	BRCA	BRCA	0.854470527177339	0.145529472822661
Instance3	BRCA	BRCA	0.880169072824048	0.119830927175952
Instance20	BRCA	BRCA	0.815767398036188	0.184232601963812
Instance7	BRCA	BRCA	0.736955459477447	0.263044540522553
Instance18	BRCA	BRCA	0.879554515832479	0.120445484167521
Instance2	BRCA	BRCA	0.758016491799907	0.241983508200093
Instance16	BRCA	BRCA	0.911715511776565	0.0882844882234349
Instance1	Control	Control	0.224156877166654	0.775843122833346
Instance4	Control	BRCA	0.97196948438216	0.0280305156178399
Instance6	BRCA	BRCA	0.816868162055596	0.183131837944404
Instance14	BRCA	BRCA	0.921027214746433	0.0789727852535671
Instance12	Control	Control	0.435861279365845	0.564138720634155
Instance13	Control	Control	0.189907416913183	0.810092583086817
Instance9	BRCA	BRCA	0.892622591168526	0.107377408831474
Instance19	BRCA	BRCA	0.937141545004087	0.0628584549959127
Instance8	Control	Control	0.488871623801582	0.511128376198418
