InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.896333926665388	0.103666073334612
Instance5	BRCA	BRCA	0.686619314453576	0.313380685546424
Instance15	BRCA	BRCA	0.861842435785429	0.138157564214571
Instance10	BRCA	BRCA	0.843510758904829	0.156489241095171
Instance11	BRCA	BRCA	0.819872367269175	0.180127632730825
Instance3	BRCA	BRCA	0.869130134103728	0.130869865896272
Instance20	BRCA	BRCA	0.82120476308029	0.17879523691971
Instance7	BRCA	BRCA	0.559546897373036	0.440453102626964
Instance18	BRCA	BRCA	0.774580154108187	0.225419845891813
Instance2	BRCA	BRCA	0.753361182049157	0.246638817950843
Instance16	BRCA	BRCA	0.753764332823466	0.246235667176534
Instance1	Control	BRCA	0.655205321601194	0.344794678398806
Instance4	Control	BRCA	0.981241806595252	0.0187581934047479
Instance6	BRCA	BRCA	0.592738991992953	0.407261008007047
Instance14	BRCA	BRCA	0.859825769282626	0.140174230717374
Instance12	Control	BRCA	0.668507043501275	0.331492956498725
Instance13	Control	BRCA	0.571743017362892	0.428256982637109
Instance9	BRCA	BRCA	0.696503990097112	0.303496009902888
Instance19	BRCA	BRCA	0.890999317287766	0.109000682712234
Instance8	Control	BRCA	0.625543083960929	0.374456916039071
