InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.902961752910363	0.0970382470896373
Instance5	BRCA	BRCA	0.884227660245593	0.115772339754407
Instance15	BRCA	BRCA	0.856651613321208	0.143348386678792
Instance10	BRCA	BRCA	0.846906855481338	0.153093144518662
Instance11	BRCA	BRCA	0.774926412031161	0.225073587968839
Instance3	BRCA	BRCA	0.888133400037532	0.111866599962467
Instance20	BRCA	BRCA	0.804112965176048	0.195887034823952
Instance7	BRCA	BRCA	0.710288347623489	0.289711652376511
Instance18	BRCA	BRCA	0.907719498435119	0.0922805015648805
Instance2	BRCA	BRCA	0.787784420626221	0.212215579373779
Instance16	BRCA	BRCA	0.894796099872072	0.105203900127928
Instance1	Control	BRCA	0.5	0.5
Instance4	Control	BRCA	0.962094523094508	0.0379054769054918
Instance6	BRCA	BRCA	0.842385771330815	0.157614228669185
Instance14	BRCA	BRCA	0.937226124794168	0.0627738752058322
Instance12	Control	Control	0.278729180062351	0.721270819937649
Instance13	Control	Control	0.336477683672707	0.663522316327294
Instance9	BRCA	BRCA	0.822440481711969	0.177559518288031
Instance19	BRCA	BRCA	0.944929479705072	0.0550705202949276
Instance8	Control	Control	0.225366583618369	0.774633416381631
