InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.822365680055122	0.177634319944878
Instance5	BRCA	BRCA	0.699106742946641	0.300893257053359
Instance15	BRCA	BRCA	0.670256449719045	0.329743550280955
Instance10	BRCA	BRCA	0.712945371225214	0.287054628774786
Instance11	BRCA	BRCA	0.731465293969822	0.268534706030178
Instance3	BRCA	BRCA	0.738919214309656	0.261080785690344
Instance20	BRCA	BRCA	0.73506920155205	0.26493079844795
Instance7	BRCA	BRCA	0.761514463116113	0.238485536883888
Instance18	BRCA	BRCA	0.854430352626014	0.145569647373987
Instance2	BRCA	BRCA	0.519218445937976	0.480781554062024
Instance16	BRCA	BRCA	0.59112653111217	0.40887346888783
Instance1	Control	BRCA	0.874721475516267	0.125278524483733
Instance4	Control	BRCA	0.903604114889152	0.0963958851108479
Instance6	BRCA	BRCA	0.614528827017457	0.385471172982543
Instance14	BRCA	BRCA	0.760278664631829	0.239721335368171
Instance12	Control	BRCA	0.876537558285058	0.123462441714942
Instance13	Control	BRCA	0.826506697027578	0.173493302972422
Instance9	BRCA	BRCA	0.769078259529825	0.230921740470175
Instance19	BRCA	BRCA	0.794437351954011	0.205562648045989
Instance8	Control	BRCA	0.741486142538904	0.258513857461096
