InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.91478357196341	0.0852164280365898
Instance5	BRCA	BRCA	0.932553675177524	0.0674463248224756
Instance15	BRCA	BRCA	0.796328668081331	0.203671331918669
Instance10	BRCA	BRCA	0.841953061340043	0.158046938659957
Instance11	BRCA	BRCA	0.560436769017892	0.439563230982109
Instance3	BRCA	BRCA	0.938541784184469	0.0614582158155308
Instance20	BRCA	BRCA	0.756698383882777	0.243301616117223
Instance7	BRCA	BRCA	0.725961279852637	0.274038720147363
Instance18	BRCA	BRCA	0.916359534923104	0.0836404650768963
Instance2	BRCA	BRCA	0.825453766507018	0.174546233492982
Instance16	BRCA	BRCA	0.859791222769597	0.140208777230403
Instance1	Control	Control	0.267771182576751	0.732228817423249
Instance4	Control	BRCA	0.958029276521167	0.0419707234788335
Instance6	BRCA	BRCA	0.765697525779644	0.234302474220356
Instance14	BRCA	BRCA	0.924651019791545	0.075348980208455
Instance12	Control	Control	0.468919828944466	0.531080171055534
Instance13	Control	Control	0.207775524764451	0.792224475235549
Instance9	BRCA	BRCA	0.858223235607403	0.141776764392597
Instance19	BRCA	BRCA	0.907978021836733	0.0920219781632665
Instance8	Control	Control	0.429690320029944	0.570309679970056
