InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.94056622849836	0.0594337715016397
Instance5	BRCA	BRCA	0.796293309808428	0.203706690191571
Instance15	BRCA	BRCA	0.813993314042563	0.186006685957436
Instance10	BRCA	BRCA	0.738131631001395	0.261868368998605
Instance11	BRCA	BRCA	0.632044663181339	0.367955336818661
Instance3	BRCA	BRCA	0.938334512938705	0.0616654870612949
Instance20	BRCA	BRCA	0.739984976348633	0.260015023651367
Instance7	BRCA	BRCA	0.712168815314324	0.287831184685676
Instance18	BRCA	BRCA	0.957029430046945	0.042970569953055
Instance2	BRCA	BRCA	0.562286320756527	0.437713679243473
Instance16	BRCA	BRCA	0.938416974761061	0.061583025238939
Instance1	Control	Control	0.141779548598166	0.858220451401834
Instance4	Control	BRCA	0.962380685070459	0.037619314929541
Instance6	BRCA	BRCA	0.71376500549874	0.28623499450126
Instance14	BRCA	BRCA	0.960739292985483	0.0392607070145167
Instance12	Control	Control	0.484615940069341	0.515384059930659
Instance13	Control	Control	0.0654580216389516	0.934541978361048
Instance9	BRCA	BRCA	0.921901184149364	0.0780988158506363
Instance19	BRCA	BRCA	0.952459583662945	0.0475404163370551
Instance8	Control	BRCA	0.515259309227951	0.484740690772049
