InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.793915253631607	0.206084746368393
Instance5	BRCA	BRCA	0.698828752283283	0.301171247716717
Instance15	BRCA	BRCA	0.568795270248174	0.431204729751826
Instance10	BRCA	BRCA	0.840844103446427	0.159155896553573
Instance11	BRCA	BRCA	0.691312168376249	0.308687831623751
Instance3	BRCA	BRCA	0.781132715531819	0.218867284468181
Instance20	BRCA	BRCA	0.632072169628955	0.367927830371045
Instance7	BRCA	BRCA	0.651832446670172	0.348167553329828
Instance18	BRCA	BRCA	0.745883568790453	0.254116431209547
Instance2	BRCA	BRCA	0.791685034297568	0.208314965702432
Instance16	BRCA	BRCA	0.774958439751258	0.225041560248742
Instance1	Control	BRCA	0.751693103449653	0.248306896550347
Instance4	Control	BRCA	0.877114696780955	0.122885303219045
Instance6	BRCA	BRCA	0.546958644099576	0.453041355900424
Instance14	BRCA	BRCA	0.825470554949313	0.174529445050687
Instance12	Control	BRCA	0.94487841218179	0.0551215878182097
Instance13	Control	BRCA	0.882697815142745	0.117302184857255
Instance9	BRCA	BRCA	0.741408732336149	0.258591267663851
Instance19	BRCA	BRCA	0.694107495410287	0.305892504589713
Instance8	Control	BRCA	0.89388986405088	0.10611013594912
