InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.687353868700883	0.312646131299117
Instance5	BRCA	BRCA	0.981537512444559	0.018462487555441
Instance15	BRCA	BRCA	0.97364352051466	0.0263564794853405
Instance10	BRCA	BRCA	0.638237107861138	0.361762892138862
Instance11	BRCA	BRCA	0.774650177168159	0.225349822831841
Instance3	BRCA	BRCA	0.903749289929306	0.0962507100706943
Instance20	BRCA	BRCA	0.688248934868566	0.311751065131434
Instance7	BRCA	BRCA	0.801875975784762	0.198124024215238
Instance18	BRCA	BRCA	0.751852084485204	0.248147915514796
Instance2	BRCA	Control	0.486789511023003	0.513210488976997
Instance16	BRCA	BRCA	0.880777618322392	0.119222381677608
Instance1	Control	BRCA	0.659611146281697	0.340388853718303
Instance4	Control	BRCA	0.747420480509758	0.252579519490242
Instance6	BRCA	BRCA	0.542066798520901	0.457933201479099
Instance14	BRCA	BRCA	0.813100755522297	0.186899244477703
Instance12	Control	BRCA	0.719532173837424	0.280467826162576
Instance13	Control	Control	0.132964931611486	0.867035068388514
Instance9	BRCA	BRCA	0.619691595823447	0.380308404176553
Instance19	BRCA	BRCA	0.928842810292555	0.0711571897074452
Instance8	Control	BRCA	0.596827212962623	0.403172787037377
