InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.936857363976057	0.0631426360239427
Instance5	BRCA	BRCA	0.702031644086581	0.297968355913419
Instance15	BRCA	BRCA	0.785845935030258	0.214154064969742
Instance10	BRCA	BRCA	0.656015400455227	0.343984599544773
Instance11	BRCA	Control	0.482157633737874	0.517842366262126
Instance3	BRCA	BRCA	0.886238343022355	0.113761656977645
Instance20	BRCA	BRCA	0.697042197864098	0.302957802135902
Instance7	BRCA	BRCA	0.681100193224831	0.318899806775169
Instance18	BRCA	BRCA	0.916212207596248	0.0837877924037525
Instance2	BRCA	BRCA	0.841314127284989	0.158685872715011
Instance16	BRCA	BRCA	0.965327770627466	0.0346722293725343
Instance1	Control	Control	0.323866740636204	0.676133259363796
Instance4	Control	BRCA	0.891892881907657	0.108107118092343
Instance6	BRCA	BRCA	0.819988993384251	0.180011006615748
Instance14	BRCA	BRCA	0.934825850846576	0.0651741491534236
Instance12	Control	BRCA	0.711342082220279	0.288657917779721
Instance13	Control	Control	0.14842931989553	0.851570680104469
Instance9	BRCA	BRCA	0.967038228241623	0.0329617717583766
Instance19	BRCA	BRCA	0.918212433567371	0.0817875664326284
Instance8	Control	BRCA	0.732456987852917	0.267543012147083
