InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.862242291293568	0.137757708706432
Instance5	BRCA	BRCA	0.639745190506657	0.360254809493343
Instance15	BRCA	BRCA	0.728081035078509	0.271918964921492
Instance10	BRCA	BRCA	0.854351621388487	0.145648378611513
Instance11	BRCA	BRCA	0.804836904478796	0.195163095521204
Instance3	BRCA	BRCA	0.887401110055648	0.112598889944352
Instance20	BRCA	BRCA	0.783327145346208	0.216672854653792
Instance7	BRCA	BRCA	0.663197689863964	0.336802310136036
Instance18	BRCA	BRCA	0.949827045751019	0.0501729542489806
Instance2	BRCA	BRCA	0.516478929667173	0.483521070332827
Instance16	BRCA	BRCA	0.838079490285476	0.161920509714524
Instance1	Control	BRCA	0.638566785486303	0.361433214513697
Instance4	Control	BRCA	0.955408283950809	0.0445917160491907
Instance6	BRCA	Control	0.211662522232103	0.788337477767897
Instance14	BRCA	BRCA	0.869434596858038	0.130565403141962
Instance12	Control	BRCA	0.598658898869988	0.401341101130012
Instance13	Control	BRCA	0.628777720800318	0.371222279199682
Instance9	BRCA	BRCA	0.818750988525168	0.181249011474833
Instance19	BRCA	BRCA	0.780301294348127	0.219698705651873
Instance8	Control	BRCA	0.693612563695983	0.306387436304017
