InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.940570817770606	0.0594291822293937
Instance5	BRCA	BRCA	0.724085902916342	0.275914097083657
Instance15	BRCA	BRCA	0.913314750032632	0.0866852499673682
Instance10	BRCA	BRCA	0.575458412823412	0.424541587176588
Instance11	BRCA	BRCA	0.798100933490882	0.201899066509118
Instance3	BRCA	BRCA	0.932436864079442	0.0675631359205579
Instance20	BRCA	BRCA	0.861524413170876	0.138475586829124
Instance7	BRCA	BRCA	0.684607139846979	0.315392860153021
Instance18	BRCA	BRCA	0.939240290423673	0.0607597095763276
Instance2	BRCA	Control	0.384146637693206	0.615853362306794
Instance16	BRCA	BRCA	0.835318283999239	0.164681716000761
Instance1	Control	BRCA	0.515791507267876	0.484208492732124
Instance4	Control	BRCA	0.97856390707842	0.0214360929215796
Instance6	BRCA	Control	0.463100269355755	0.536899730644245
Instance14	BRCA	BRCA	0.939044218550751	0.0609557814492485
Instance12	Control	BRCA	0.600806512669354	0.399193487330646
Instance13	Control	BRCA	0.559692437926879	0.440307562073121
Instance9	BRCA	BRCA	0.659789620014119	0.34021037998588
Instance19	BRCA	BRCA	0.864611368120318	0.135388631879682
Instance8	Control	BRCA	0.812052833958599	0.187947166041401
