InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.939552030533705	0.060447969466295
Instance5	BRCA	BRCA	0.826910198185888	0.173089801814112
Instance15	BRCA	BRCA	0.836638443319295	0.163361556680705
Instance10	BRCA	BRCA	0.841720847134358	0.158279152865642
Instance11	BRCA	BRCA	0.86764375199032	0.13235624800968
Instance3	BRCA	BRCA	0.852988398428294	0.147011601571706
Instance20	BRCA	BRCA	0.749735111314565	0.250264888685435
Instance7	BRCA	BRCA	0.664835625116746	0.335164374883254
Instance18	BRCA	BRCA	0.911906725028244	0.0880932749717555
Instance2	BRCA	Control	0.382195201186714	0.617804798813286
Instance16	BRCA	BRCA	0.956657944909891	0.0433420550901092
Instance1	Control	BRCA	0.509961815892791	0.490038184107209
Instance4	Control	BRCA	0.960033015341679	0.0399669846583209
Instance6	BRCA	BRCA	0.904178494810694	0.0958215051893058
Instance14	BRCA	BRCA	0.940239299181979	0.0597607008180211
Instance12	Control	Control	0.124547480216552	0.875452519783448
Instance13	Control	Control	0.225693207302617	0.774306792697383
Instance9	BRCA	BRCA	0.544792694906654	0.455207305093346
Instance19	BRCA	BRCA	0.86971718028308	0.13028281971692
Instance8	Control	Control	0.1570381616345	0.8429618383655
