InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.816662136213808	0.183337863786192
Instance5	BRCA	BRCA	0.614472812380281	0.385527187619719
Instance15	BRCA	BRCA	0.821468288881942	0.178531711118058
Instance10	BRCA	BRCA	0.669400961872439	0.330599038127561
Instance11	BRCA	BRCA	0.850296223021648	0.149703776978352
Instance3	BRCA	Control	0.308672078307416	0.691327921692584
Instance20	BRCA	BRCA	0.670923816976645	0.329076183023355
Instance7	BRCA	BRCA	0.601672594981799	0.398327405018201
Instance18	BRCA	BRCA	0.730544192934303	0.269455807065697
Instance2	BRCA	BRCA	0.745606881639667	0.254393118360333
Instance16	BRCA	BRCA	0.755781282772202	0.244218717227798
Instance1	Control	BRCA	0.783723822420464	0.216276177579536
Instance4	Control	BRCA	0.977609507415134	0.0223904925848663
Instance6	BRCA	BRCA	0.963306117380954	0.036693882619046
Instance14	BRCA	BRCA	0.76442473089609	0.23557526910391
Instance12	Control	BRCA	0.76742032008186	0.23257967991814
Instance13	Control	BRCA	0.858890021925266	0.141109978074734
Instance9	BRCA	BRCA	0.869830325665405	0.130169674334595
Instance19	BRCA	BRCA	0.741216230332155	0.258783769667845
Instance8	Control	BRCA	0.821184916415602	0.178815083584398
