InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.949263122293337	0.0507368777066627
Instance5	BRCA	BRCA	0.932466806855925	0.067533193144075
Instance15	BRCA	BRCA	0.834967326466388	0.165032673533612
Instance10	BRCA	Control	0.367553881666241	0.63244611833376
Instance11	BRCA	BRCA	0.879700865332998	0.120299134667002
Instance3	BRCA	BRCA	0.944918678583407	0.0550813214165927
Instance20	BRCA	BRCA	0.678836213876022	0.321163786123979
Instance7	BRCA	BRCA	0.642084144789733	0.357915855210267
Instance18	BRCA	BRCA	0.831648392918184	0.168351607081816
Instance2	BRCA	Control	0.442001202083748	0.557998797916252
Instance16	BRCA	BRCA	0.961150404211501	0.0388495957884995
Instance1	Control	BRCA	0.619106199292532	0.380893800707468
Instance4	Control	BRCA	0.924469561278526	0.0755304387214737
Instance6	BRCA	BRCA	0.925109986820576	0.0748900131794238
Instance14	BRCA	BRCA	0.93688768371088	0.0631123162891205
Instance12	Control	BRCA	0.590587642825616	0.409412357174385
Instance13	Control	Control	0.044046280333868	0.955953719666132
Instance9	BRCA	Control	0.485696089078042	0.514303910921958
Instance19	BRCA	BRCA	0.941162959483778	0.0588370405162218
Instance8	Control	BRCA	0.715486837725597	0.284513162274403
