InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.868951398802595	0.131048601197405
Instance5	BRCA	BRCA	0.932122524241979	0.0678774757580213
Instance15	BRCA	BRCA	0.799698430002757	0.200301569997242
Instance10	BRCA	BRCA	0.820445775417207	0.179554224582793
Instance11	BRCA	Control	0.416460065729089	0.583539934270911
Instance3	BRCA	BRCA	0.94696777914444	0.0530322208555605
Instance20	BRCA	BRCA	0.76163040033397	0.23836959966603
Instance7	BRCA	BRCA	0.783128523196098	0.216871476803903
Instance18	BRCA	BRCA	0.882207017598973	0.117792982401027
Instance2	BRCA	BRCA	0.735673462853219	0.264326537146781
Instance16	BRCA	BRCA	0.892124702913981	0.107875297086019
Instance1	Control	Control	0.415515313680611	0.584484686319389
Instance4	Control	BRCA	0.965883902719354	0.0341160972806459
Instance6	BRCA	BRCA	0.928724417321288	0.071275582678712
Instance14	BRCA	BRCA	0.912988625612645	0.0870113743873546
Instance12	Control	BRCA	0.611977945632517	0.388022054367483
Instance13	Control	Control	0.0540315267037375	0.945968473296263
Instance9	BRCA	BRCA	0.808484713429321	0.191515286570679
Instance19	BRCA	BRCA	0.874512408126945	0.125487591873055
Instance8	Control	Control	0.450173642638734	0.549826357361265
