InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.882319876153473	0.117680123846528
Instance5	BRCA	BRCA	0.838888556378279	0.161111443621722
Instance15	BRCA	BRCA	0.820921883721601	0.179078116278399
Instance10	BRCA	BRCA	0.647249487485482	0.352750512514518
Instance11	BRCA	BRCA	0.862660550494657	0.137339449505343
Instance3	BRCA	BRCA	0.918669162362113	0.0813308376378864
Instance20	BRCA	BRCA	0.831118804268322	0.168881195731678
Instance7	BRCA	BRCA	0.835422659488512	0.164577340511487
Instance18	BRCA	BRCA	0.871085849151326	0.128914150848674
Instance2	BRCA	BRCA	0.740101030803128	0.259898969196872
Instance16	BRCA	BRCA	0.862354543796157	0.137645456203843
Instance1	Control	BRCA	0.709395362212222	0.290604637787778
Instance4	Control	BRCA	0.946764206980359	0.0532357930196413
Instance6	BRCA	Control	0.400430712343138	0.599569287656862
Instance14	BRCA	BRCA	0.932894000479146	0.067105999520854
Instance12	Control	BRCA	0.565567689640787	0.434432310359213
Instance13	Control	Control	0.169572890129775	0.830427109870226
Instance9	BRCA	Control	0.450754973711567	0.549245026288433
Instance19	BRCA	BRCA	0.881670238158112	0.118329761841888
Instance8	Control	Control	0.423587706180332	0.576412293819668
