InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance5	BRCA	BRCA	0.53125	0.46874999999999994
Instance17	BRCA	BRCA	1.0	0.0
Instance15	BRCA	BRCA	0.6705882352941176	0.32941176470588235
Instance10	BRCA	BRCA	0.59375	0.40625000000000006
Instance11	BRCA	BRCA	0.5465116279069766	0.4534883720930233
Instance3	BRCA	BRCA	0.8392857142857142	0.16071428571428573
Instance7	BRCA	BRCA	0.532608695652174	0.46739130434782605
Instance20	BRCA	Control	0.4711538461538462	0.5288461538461539
Instance18	BRCA	Control	0.4144144144144144	0.5855855855855855
Instance2	BRCA	Control	0.46938775510204084	0.5306122448979592
Instance16	BRCA	BRCA	0.7321428571428572	0.26785714285714285
Instance1	Control	BRCA	0.6406250000000001	0.359375
Instance6	BRCA	BRCA	0.5	0.5
Instance4	Control	BRCA	0.6153846153846154	0.38461538461538464
Instance14	BRCA	BRCA	0.6764705882352942	0.3235294117647059
Instance12	Control	Control	0.17857142857142858	0.8214285714285714
Instance9	BRCA	Control	0.30612244897959184	0.6938775510204083
Instance13	Control	BRCA	0.5312500000000001	0.46875
Instance19	BRCA	BRCA	0.5333333333333333	0.4666666666666667
Instance8	Control	Control	0.14285714285714285	0.8571428571428572
