InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.644133112407577	0.355866887592423
Instance5	BRCA	BRCA	0.714053589965105	0.285946410034895
Instance15	BRCA	BRCA	0.762284536923616	0.237715463076384
Instance10	BRCA	BRCA	0.688432700356506	0.311567299643494
Instance11	BRCA	BRCA	0.727888868049639	0.272111131950361
Instance3	BRCA	BRCA	0.747409800471937	0.252590199528063
Instance20	BRCA	BRCA	0.714082672913908	0.285917327086092
Instance7	BRCA	BRCA	0.713758909537523	0.286241090462477
Instance18	BRCA	BRCA	0.890447317663277	0.109552682336723
Instance2	BRCA	Control	0.217826676772904	0.782173323227095
Instance16	BRCA	BRCA	0.747402310277018	0.252597689722982
Instance1	Control	BRCA	0.824531830050533	0.175468169949467
Instance4	Control	BRCA	0.903445450369822	0.0965545496301783
Instance6	BRCA	BRCA	0.743261769840341	0.25673823015966
Instance14	BRCA	BRCA	0.768131676260306	0.231868323739694
Instance12	Control	BRCA	0.765606886704795	0.234393113295204
Instance13	Control	BRCA	0.905698714860776	0.0943012851392244
Instance9	BRCA	BRCA	0.79966227789097	0.20033772210903
Instance19	BRCA	BRCA	0.769949668163517	0.230050331836483
Instance8	Control	BRCA	0.766738429820484	0.233261570179516
