InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.971134405599536	0.0288655944004643
Instance5	BRCA	BRCA	0.781192641654317	0.218807358345683
Instance15	BRCA	BRCA	0.926482528324739	0.0735174716752613
Instance10	BRCA	BRCA	0.59813499769053	0.40186500230947
Instance11	BRCA	BRCA	0.575128237171574	0.424871762828426
Instance3	BRCA	BRCA	0.865468127084829	0.134531872915171
Instance20	BRCA	BRCA	0.67687037666184	0.323129623338159
Instance7	BRCA	BRCA	0.614053111279715	0.385946888720285
Instance18	BRCA	BRCA	0.928073054996872	0.0719269450031285
Instance2	BRCA	BRCA	0.743838587404137	0.256161412595863
Instance16	BRCA	BRCA	0.781561062619101	0.218438937380898
Instance1	Control	Control	0.147324653362365	0.852675346637636
Instance4	Control	BRCA	0.979615166703271	0.0203848332967288
Instance6	BRCA	Control	0.469989447423422	0.530010552576578
Instance14	BRCA	BRCA	0.961688756845484	0.0383112431545159
Instance12	Control	BRCA	0.59342953148071	0.40657046851929
Instance13	Control	Control	0.333562854724784	0.666437145275216
Instance9	BRCA	BRCA	0.773159569017331	0.226840430982669
Instance19	BRCA	BRCA	0.944481349928344	0.0555186500716559
Instance8	Control	Control	0.295005569615838	0.704994430384162
