InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.945197611655438	0.0548023883445623
Instance5	BRCA	BRCA	0.785023908520199	0.214976091479801
Instance15	BRCA	BRCA	0.919164847770407	0.0808351522295927
Instance10	BRCA	BRCA	0.773093777647987	0.226906222352013
Instance11	BRCA	BRCA	0.751724519077331	0.248275480922669
Instance3	BRCA	BRCA	0.854065078933965	0.145934921066035
Instance20	BRCA	BRCA	0.621836915960481	0.378163084039519
Instance7	BRCA	Control	0.485130466018511	0.514869533981489
Instance18	BRCA	BRCA	0.907901579705163	0.092098420294837
Instance2	BRCA	BRCA	0.635760588058828	0.364239411941172
Instance16	BRCA	BRCA	0.939041286596379	0.0609587134036214
Instance1	Control	BRCA	0.544748087576018	0.455251912423982
Instance4	Control	BRCA	0.964028344311429	0.0359716556885713
Instance6	BRCA	Control	0.456220123769328	0.543779876230672
Instance14	BRCA	BRCA	0.923033744497107	0.0769662555028925
Instance12	Control	Control	0.383897292520577	0.616102707479423
Instance13	Control	Control	0.13266114672538	0.86733885327462
Instance9	BRCA	BRCA	0.894214000272033	0.105785999727967
Instance19	BRCA	BRCA	0.941059558731596	0.0589404412684041
Instance8	Control	Control	0.293338132153041	0.706661867846959
