InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.904412187278631	0.0955878127213691
Instance5	BRCA	BRCA	0.5	0.5
Instance15	BRCA	BRCA	0.778804637675127	0.221195362324873
Instance10	BRCA	BRCA	0.584983359151731	0.415016640848269
Instance11	BRCA	BRCA	0.754651660031673	0.245348339968327
Instance3	BRCA	BRCA	0.856478366283692	0.143521633716308
Instance20	BRCA	BRCA	0.684698950264294	0.315301049735706
Instance7	BRCA	BRCA	0.658598730898758	0.341401269101242
Instance18	BRCA	BRCA	0.895481587608678	0.104518412391322
Instance2	BRCA	Control	0.370582932125947	0.629417067874053
Instance16	BRCA	BRCA	0.841930679431009	0.158069320568991
Instance1	Control	BRCA	0.655734144596247	0.344265855403753
Instance4	Control	BRCA	0.98344921730169	0.0165507826983095
Instance6	BRCA	BRCA	0.739284405592138	0.260715594407862
Instance14	BRCA	BRCA	0.814863693874219	0.185136306125781
Instance12	Control	BRCA	0.687912196506545	0.312087803493455
Instance13	Control	BRCA	0.650119863650688	0.349880136349312
Instance9	BRCA	BRCA	0.79675724772039	0.20324275227961
Instance19	BRCA	BRCA	0.817328387804591	0.182671612195409
Instance8	Control	BRCA	0.726563519858831	0.273436480141169
