InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.855705959706338	0.144294040293663
Instance5	BRCA	BRCA	0.799492306888433	0.200507693111567
Instance15	BRCA	BRCA	0.797938211342792	0.202061788657208
Instance10	BRCA	BRCA	0.748034942773505	0.251965057226495
Instance11	BRCA	BRCA	0.742418029989079	0.257581970010921
Instance3	BRCA	BRCA	0.745155255821312	0.254844744178688
Instance20	BRCA	BRCA	0.77629850663379	0.22370149336621
Instance7	BRCA	BRCA	0.605886403801264	0.394113596198736
Instance18	BRCA	BRCA	0.856423479925935	0.143576520074065
Instance2	BRCA	BRCA	0.631925657445331	0.368074342554669
Instance16	BRCA	BRCA	0.798510602584792	0.201489397415208
Instance1	Control	Control	0.381708368812625	0.618291631187375
Instance4	Control	BRCA	0.953833722105244	0.0461662778947558
Instance6	BRCA	BRCA	0.666801908019559	0.333198091980441
Instance14	BRCA	BRCA	0.882748901428245	0.117251098571755
Instance12	Control	BRCA	0.700600273774694	0.299399726225306
Instance13	Control	Control	0.30963121919888	0.69036878080112
Instance9	BRCA	BRCA	0.890838110113583	0.109161889886417
Instance19	BRCA	BRCA	0.904904745402244	0.0950952545977566
Instance8	Control	BRCA	0.581953246862063	0.418046753137937
