InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.860953529155186	0.139046470844814
Instance5	BRCA	BRCA	0.836851664846765	0.163148335153235
Instance15	BRCA	BRCA	0.724330549485542	0.275669450514458
Instance10	BRCA	BRCA	0.67194240645806	0.32805759354194
Instance11	BRCA	BRCA	0.509134988310657	0.490865011689343
Instance3	BRCA	BRCA	0.924069570620722	0.0759304293792774
Instance20	BRCA	BRCA	0.797383571038779	0.202616428961221
Instance7	BRCA	BRCA	0.538457674157988	0.461542325842012
Instance18	BRCA	BRCA	0.785602566401291	0.214397433598709
Instance2	BRCA	BRCA	0.728002371368613	0.271997628631387
Instance16	BRCA	BRCA	0.87519604829162	0.12480395170838
Instance1	Control	BRCA	0.619926631288613	0.380073368711387
Instance4	Control	BRCA	0.984371867538086	0.0156281324619135
Instance6	BRCA	BRCA	0.960573642950996	0.0394263570490039
Instance14	BRCA	BRCA	0.805055857854559	0.194944142145441
Instance12	Control	BRCA	0.659154990585185	0.340845009414815
Instance13	Control	BRCA	0.638446332666185	0.361553667333815
Instance9	BRCA	BRCA	0.671735598194284	0.328264401805716
Instance19	BRCA	BRCA	0.86988854363115	0.13011145636885
Instance8	Control	BRCA	0.621937646716806	0.378062353283194
