InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.901220564534297	0.0987794354657029
Instance5	BRCA	BRCA	0.731835561542607	0.268164438457393
Instance15	BRCA	BRCA	0.851548278642993	0.148451721357007
Instance10	BRCA	BRCA	0.836546449788505	0.163453550211496
Instance11	BRCA	BRCA	0.796172910077443	0.203827089922557
Instance3	BRCA	BRCA	0.739533363682847	0.260466636317153
Instance20	BRCA	BRCA	0.788101380004602	0.211898619995398
Instance7	BRCA	BRCA	0.749973124537267	0.250026875462733
Instance18	BRCA	BRCA	0.842164764176618	0.157835235823382
Instance2	BRCA	BRCA	0.776209066324708	0.223790933675292
Instance16	BRCA	BRCA	0.897575794341967	0.102424205658033
Instance1	Control	BRCA	0.69122672014151	0.30877327985849
Instance4	Control	BRCA	0.973117236707988	0.0268827632920116
Instance6	BRCA	Control	0.251890221203377	0.748109778796623
Instance14	BRCA	BRCA	0.734315200258738	0.265684799741262
Instance12	Control	BRCA	0.519532794108426	0.480467205891574
Instance13	Control	BRCA	0.575318202704837	0.424681797295163
Instance9	BRCA	BRCA	0.747011112976936	0.252988887023063
Instance19	BRCA	BRCA	0.862777740834517	0.137222259165483
Instance8	Control	BRCA	0.614178358416034	0.385821641583966
