InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.950076209708706	0.0499237902912939
Instance5	BRCA	BRCA	0.677003951161475	0.322996048838525
Instance15	BRCA	BRCA	0.819523254023633	0.180476745976367
Instance10	BRCA	BRCA	0.849889760380368	0.150110239619631
Instance11	BRCA	Control	0.482461978171204	0.517538021828795
Instance3	BRCA	BRCA	0.862757309420419	0.137242690579581
Instance20	BRCA	BRCA	0.792779775685098	0.207220224314902
Instance7	BRCA	BRCA	0.789637672676974	0.210362327323026
Instance18	BRCA	BRCA	0.850488291792489	0.149511708207512
Instance2	BRCA	BRCA	0.680350695245513	0.319649304754487
Instance16	BRCA	BRCA	0.796847902936615	0.203152097063385
Instance1	Control	BRCA	0.721567093082686	0.278432906917315
Instance4	Control	BRCA	0.955778385386798	0.0442216146132018
Instance6	BRCA	Control	0.124591595485425	0.875408404514575
Instance14	BRCA	BRCA	0.875223819801893	0.124776180198107
Instance12	Control	BRCA	0.728479563656705	0.271520436343295
Instance13	Control	Control	0.37241024212974	0.62758975787026
Instance9	BRCA	BRCA	0.690874997834272	0.309125002165728
Instance19	BRCA	BRCA	0.892174970363837	0.107825029636163
Instance8	Control	BRCA	0.813870673646592	0.186129326353407
