InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.94045351330842	0.0595464866915801
Instance5	BRCA	BRCA	0.775659076498215	0.224340923501785
Instance15	BRCA	Control	0.330423019613495	0.669576980386505
Instance10	BRCA	BRCA	0.921382679470888	0.0786173205291122
Instance11	BRCA	BRCA	0.740833432460015	0.259166567539985
Instance3	BRCA	BRCA	0.955866781890261	0.0441332181097394
Instance20	BRCA	BRCA	0.731531976116084	0.268468023883916
Instance7	BRCA	BRCA	0.652299231409499	0.347700768590501
Instance18	BRCA	BRCA	0.888107991025033	0.111892008974967
Instance2	BRCA	BRCA	0.823860092082014	0.176139907917986
Instance16	BRCA	BRCA	0.94696020627728	0.05303979372272
Instance1	Control	BRCA	0.564084673858453	0.435915326141547
Instance4	Control	BRCA	0.964212330879235	0.0357876691207651
Instance6	BRCA	Control	0.281801592193193	0.718198407806807
Instance14	BRCA	BRCA	0.91784087978491	0.0821591202150901
Instance12	Control	Control	0.402249605084571	0.597750394915428
Instance13	Control	Control	0.127597052582908	0.872402947417092
Instance9	BRCA	BRCA	0.840420120009034	0.159579879990966
Instance19	BRCA	BRCA	0.934692990568055	0.0653070094319446
Instance8	Control	BRCA	0.663302107301149	0.336697892698851
