InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.921733364719994	0.0782666352800062
Instance5	BRCA	BRCA	0.5	0.5
Instance15	BRCA	BRCA	0.798086893180013	0.201913106819987
Instance10	BRCA	BRCA	0.875674105013811	0.124325894986189
Instance11	BRCA	BRCA	0.779287173558525	0.220712826441475
Instance3	BRCA	BRCA	0.935783269007407	0.0642167309925927
Instance20	BRCA	BRCA	0.68827712017291	0.31172287982709
Instance7	BRCA	BRCA	0.588203501041676	0.411796498958324
Instance18	BRCA	BRCA	0.818272231020834	0.181727768979166
Instance2	BRCA	BRCA	0.764678209742906	0.235321790257094
Instance16	BRCA	BRCA	0.776588240722835	0.223411759277164
Instance1	Control	Control	0.198348306248905	0.801651693751095
Instance4	Control	BRCA	0.974376072138828	0.0256239278611715
Instance6	BRCA	BRCA	0.612651173854351	0.387348826145649
Instance14	BRCA	BRCA	0.932144506837406	0.0678554931625937
Instance12	Control	BRCA	0.772347820686416	0.227652179313584
Instance13	Control	Control	0.381452010986026	0.618547989013974
Instance9	BRCA	BRCA	0.829851879217048	0.170148120782952
Instance19	BRCA	BRCA	0.929869705772829	0.0701302942271709
Instance8	Control	Control	0.43606696007217	0.56393303992783
