InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.959732560785829	0.0402674392141711
Instance5	BRCA	BRCA	0.91084231689297	0.0891576831070299
Instance15	BRCA	BRCA	0.930282917671288	0.0697170823287124
Instance10	BRCA	BRCA	0.789477415849564	0.210522584150436
Instance11	BRCA	BRCA	0.865038454547797	0.134961545452203
Instance3	BRCA	BRCA	0.914254281518694	0.0857457184813056
Instance20	BRCA	BRCA	0.737118407488089	0.262881592511911
Instance7	BRCA	BRCA	0.660073888627866	0.339926111372134
Instance18	BRCA	BRCA	0.903481278389521	0.096518721610479
Instance2	BRCA	BRCA	0.697982018322538	0.302017981677462
Instance16	BRCA	BRCA	0.930116519783587	0.0698834802164132
Instance1	Control	Control	0.368431882780178	0.631568117219822
Instance4	Control	BRCA	0.933521361708572	0.0664786382914284
Instance6	BRCA	BRCA	0.51749658252055	0.482503417479451
Instance14	BRCA	BRCA	0.809902044631003	0.190097955368997
Instance12	Control	Control	0.149782124266768	0.850217875733232
Instance13	Control	Control	0.113861460276637	0.886138539723363
Instance9	BRCA	BRCA	0.859254225375371	0.140745774624628
Instance19	BRCA	BRCA	0.974467370261699	0.0255326297383012
Instance8	Control	BRCA	0.648072368224857	0.351927631775143
