InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.951516749918499	0.0484832500815012
Instance5	BRCA	BRCA	0.755481990994761	0.244518009005239
Instance15	BRCA	BRCA	0.853169767176923	0.146830232823077
Instance10	BRCA	BRCA	0.810823056623486	0.189176943376514
Instance11	BRCA	BRCA	0.827679159996051	0.172320840003949
Instance3	BRCA	BRCA	0.893682224463976	0.106317775536024
Instance20	BRCA	BRCA	0.860224180729653	0.139775819270347
Instance7	BRCA	BRCA	0.620238658256356	0.379761341743644
Instance18	BRCA	BRCA	0.821482586023719	0.178517413976281
Instance2	BRCA	BRCA	0.563284318645582	0.436715681354418
Instance16	BRCA	BRCA	0.872745303345663	0.127254696654337
Instance1	Control	Control	0.39408929788185	0.605910702118149
Instance4	Control	BRCA	0.962703661632653	0.0372963383673473
Instance6	BRCA	BRCA	0.846482908860159	0.153517091139841
Instance14	BRCA	BRCA	0.964942739329446	0.0350572606705538
Instance12	Control	BRCA	0.594107174030798	0.405892825969202
Instance13	Control	BRCA	0.614166077830983	0.385833922169017
Instance9	BRCA	BRCA	0.851445018791868	0.148554981208132
Instance19	BRCA	BRCA	0.857663710448674	0.142336289551326
Instance8	Control	Control	0.458091809802937	0.541908190197063
