InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.799989611574573	0.200010388425428
Instance5	BRCA	BRCA	0.834190686645943	0.165809313354056
Instance15	BRCA	BRCA	0.889957794597496	0.110042205402504
Instance10	BRCA	BRCA	0.714377245844212	0.285622754155789
Instance11	BRCA	BRCA	0.733577570051594	0.266422429948406
Instance3	BRCA	BRCA	0.918907092743848	0.0810929072561527
Instance20	BRCA	BRCA	0.729897189350334	0.270102810649666
Instance7	BRCA	BRCA	0.757002255192145	0.242997744807855
Instance18	BRCA	BRCA	0.517631576458602	0.482368423541398
Instance2	BRCA	BRCA	0.586894002110144	0.413105997889856
Instance16	BRCA	BRCA	0.923686397549988	0.0763136024500122
Instance1	Control	Control	0.302917835725205	0.697082164274795
Instance4	Control	BRCA	0.98467182472543	0.0153281752745704
Instance6	BRCA	BRCA	0.911625477819473	0.0883745221805267
Instance14	BRCA	BRCA	0.877048141234196	0.122951858765804
Instance12	Control	BRCA	0.520299122417726	0.479700877582274
Instance13	Control	BRCA	0.528284923022036	0.471715076977964
Instance9	BRCA	BRCA	0.895247333181374	0.104752666818626
Instance19	BRCA	BRCA	0.80203240606921	0.19796759393079
Instance8	Control	BRCA	0.561947401551081	0.438052598448919
