InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.847818285538222	0.152181714461778
Instance5	BRCA	BRCA	0.811602203350222	0.188397796649778
Instance15	BRCA	BRCA	0.847865847877839	0.152134152122161
Instance10	BRCA	BRCA	0.64353018920797	0.35646981079203
Instance11	BRCA	BRCA	0.664245869243005	0.335754130756996
Instance3	BRCA	BRCA	0.854838379011348	0.145161620988652
Instance20	BRCA	BRCA	0.800744441892843	0.199255558107157
Instance7	BRCA	BRCA	0.740527931681914	0.259472068318085
Instance18	BRCA	BRCA	0.770566857393899	0.229433142606101
Instance2	BRCA	BRCA	0.825185394559457	0.174814605440542
Instance16	BRCA	BRCA	0.910521176892982	0.0894788231070181
Instance1	Control	BRCA	0.8260739312979	0.1739260687021
Instance4	Control	BRCA	0.961665964273577	0.0383340357264236
Instance6	BRCA	Control	0.144528736861273	0.855471263138727
Instance14	BRCA	BRCA	0.743358978723912	0.256641021276088
Instance12	Control	BRCA	0.712112787142155	0.287887212857845
Instance13	Control	BRCA	0.727319948385581	0.272680051614419
Instance9	BRCA	BRCA	0.810313090956297	0.189686909043703
Instance19	BRCA	BRCA	0.756251710069784	0.243748289930216
Instance8	Control	BRCA	0.838535342565332	0.161464657434668
