InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.938816545573179	0.0611834544268212
Instance5	BRCA	BRCA	0.975551564787447	0.0244484352125529
Instance15	BRCA	BRCA	0.982533639325761	0.0174663606742395
Instance10	BRCA	BRCA	0.936104962659737	0.0638950373402627
Instance11	BRCA	BRCA	0.680689395519126	0.319310604480874
Instance3	BRCA	BRCA	0.930336827996304	0.069663172003696
Instance20	BRCA	BRCA	0.84646545274714	0.15353454725286
Instance7	BRCA	BRCA	0.737396919234628	0.262603080765372
Instance18	BRCA	BRCA	0.960269447398906	0.0397305526010939
Instance2	BRCA	Control	0.12741486436436	0.87258513563564
Instance16	BRCA	BRCA	0.976562839331175	0.0234371606688248
Instance1	Control	BRCA	0.59728235658628	0.40271764341372
Instance4	Control	BRCA	0.617015044313388	0.382984955686612
Instance6	BRCA	Control	0.178559420969469	0.821440579030531
Instance14	BRCA	BRCA	0.983460050528695	0.0165399494713047
Instance12	Control	BRCA	0.666428327795227	0.333571672204773
Instance13	Control	Control	0.0622249397974132	0.937775060202587
Instance9	BRCA	BRCA	0.969874388112524	0.0301256118874758
Instance19	BRCA	BRCA	0.99090560310442	0.00909439689558042
Instance8	Control	Control	0.243615109178947	0.756384890821053
