InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.912055848900983	0.0879441510990169
Instance5	BRCA	BRCA	0.846717559395739	0.153282440604261
Instance15	BRCA	BRCA	0.64388752139893	0.35611247860107
Instance10	BRCA	BRCA	0.863420833421964	0.136579166578036
Instance11	BRCA	BRCA	0.826630850045683	0.173369149954316
Instance3	BRCA	BRCA	0.814251388645794	0.185748611354206
Instance20	BRCA	BRCA	0.762174100874063	0.237825899125937
Instance7	BRCA	BRCA	0.678169967194936	0.321830032805064
Instance18	BRCA	BRCA	0.836034290887522	0.163965709112478
Instance2	BRCA	BRCA	0.859193584614891	0.140806415385109
Instance16	BRCA	BRCA	0.87978255078217	0.12021744921783
Instance1	Control	Control	0.274931222039758	0.725068777960242
Instance4	Control	BRCA	0.982514816206254	0.017485183793746
Instance6	BRCA	BRCA	0.704550657353713	0.295449342646287
Instance14	BRCA	BRCA	0.780022476804138	0.219977523195862
Instance12	Control	BRCA	0.532164489761722	0.467835510238278
Instance13	Control	Control	0.207202544239972	0.792797455760028
Instance9	BRCA	BRCA	0.818996120781784	0.181003879218216
Instance19	BRCA	BRCA	0.921200780283892	0.0787992197161086
Instance8	Control	BRCA	0.637666337916836	0.362333662083164
