InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.9244489442745	0.0755510557254996
Instance5	BRCA	BRCA	0.837486006273928	0.162513993726073
Instance15	BRCA	BRCA	0.76912239117886	0.23087760882114
Instance10	BRCA	BRCA	0.848052654895257	0.151947345104742
Instance11	BRCA	BRCA	0.807324510990325	0.192675489009675
Instance3	BRCA	BRCA	0.734568874393919	0.26543112560608
Instance20	BRCA	BRCA	0.793190547466706	0.206809452533294
Instance7	BRCA	BRCA	0.833173868705093	0.166826131294908
Instance18	BRCA	BRCA	0.915549964355895	0.0844500356441049
Instance2	BRCA	BRCA	0.87957358087012	0.12042641912988
Instance16	BRCA	BRCA	0.934789163810024	0.0652108361899755
Instance1	Control	BRCA	0.595342045463894	0.404657954536106
Instance4	Control	BRCA	0.964097235383325	0.0359027646166751
Instance6	BRCA	BRCA	0.843499401513785	0.156500598486215
Instance14	BRCA	BRCA	0.875675708426083	0.124324291573917
Instance12	Control	Control	0.109937672947389	0.890062327052612
Instance13	Control	Control	0.31978940009892	0.68021059990108
Instance9	BRCA	BRCA	0.886221139732207	0.113778860267793
Instance19	BRCA	BRCA	0.922237300781214	0.0777626992187859
Instance8	Control	Control	0.296230025488477	0.703769974511523
