InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.931379259478341	0.0686207405216596
Instance5	BRCA	BRCA	0.907509870422713	0.0924901295772871
Instance15	BRCA	BRCA	0.751220507531335	0.248779492468666
Instance10	BRCA	BRCA	0.757320937428642	0.242679062571358
Instance11	BRCA	Control	0.469569421882174	0.530430578117826
Instance3	BRCA	BRCA	0.905615684662319	0.0943843153376811
Instance20	BRCA	BRCA	0.734875126100696	0.265124873899304
Instance7	BRCA	BRCA	0.645087316182943	0.354912683817057
Instance18	BRCA	BRCA	0.857064576836672	0.142935423163328
Instance2	BRCA	Control	0.378480748599217	0.621519251400783
Instance16	BRCA	BRCA	0.979633951886028	0.0203660481139726
Instance1	Control	BRCA	0.570782949933421	0.429217050066579
Instance4	Control	BRCA	0.951831836271557	0.0481681637284433
Instance6	BRCA	BRCA	0.665106837540753	0.334893162459247
Instance14	BRCA	BRCA	0.931482653949022	0.0685173460509787
Instance12	Control	Control	0.196494074979629	0.803505925020371
Instance13	Control	Control	0.363732089077243	0.636267910922757
Instance9	BRCA	BRCA	0.854244702731288	0.145755297268712
Instance19	BRCA	BRCA	0.892701077554507	0.107298922445493
Instance8	Control	Control	0.488645414965518	0.511354585034482
