InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.700374593531828	0.299625406468172
Instance5	BRCA	BRCA	0.722485502502836	0.277514497497164
Instance15	BRCA	BRCA	0.723709925847038	0.276290074152962
Instance10	BRCA	BRCA	0.699772905838742	0.300227094161258
Instance11	BRCA	BRCA	0.694086865021103	0.305913134978897
Instance3	BRCA	BRCA	0.70771353044363	0.29228646955637
Instance20	BRCA	BRCA	0.707990531064399	0.292009468935601
Instance7	BRCA	BRCA	0.691548297664668	0.308451702335332
Instance18	BRCA	BRCA	0.667608500723228	0.332391499276772
Instance2	BRCA	BRCA	0.716282043536685	0.283717956463315
Instance16	BRCA	BRCA	0.521806562043305	0.478193437956695
Instance1	Control	BRCA	0.9481113030858	0.0518886969141998
Instance4	Control	BRCA	0.945522659298288	0.0544773407017122
Instance6	BRCA	BRCA	0.720128697515754	0.279871302484246
Instance14	BRCA	BRCA	0.716739370833831	0.28326062916617
Instance12	Control	BRCA	0.904253817878315	0.0957461821216854
Instance13	Control	BRCA	0.721114961355002	0.278885038644998
Instance9	BRCA	BRCA	0.748343433871131	0.251656566128869
Instance19	BRCA	Control	0.470418376103039	0.529581623896961
Instance8	Control	BRCA	0.879487454867515	0.120512545132484
