InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.928411317589611	0.071588682410389
Instance5	BRCA	BRCA	0.881383956254755	0.118616043745245
Instance15	BRCA	BRCA	0.806532128014172	0.193467871985828
Instance10	BRCA	BRCA	0.808490553635607	0.191509446364393
Instance11	BRCA	BRCA	0.828944474664223	0.171055525335777
Instance3	BRCA	BRCA	0.866326561282199	0.133673438717801
Instance20	BRCA	BRCA	0.841597991272604	0.158402008727396
Instance7	BRCA	BRCA	0.707350129512306	0.292649870487693
Instance18	BRCA	BRCA	0.8592635242194	0.1407364757806
Instance2	BRCA	BRCA	0.903897918647821	0.0961020813521789
Instance16	BRCA	BRCA	0.915332034923425	0.0846679650765752
Instance1	Control	Control	0.340689317548153	0.659310682451847
Instance4	Control	BRCA	0.979606945279154	0.020393054720846
Instance6	BRCA	BRCA	0.878683745804641	0.121316254195359
Instance14	BRCA	BRCA	0.89209524308973	0.10790475691027
Instance12	Control	Control	0.392664895462671	0.607335104537329
Instance13	Control	Control	0.238448631129151	0.761551368870849
Instance9	BRCA	BRCA	0.792689216179441	0.207310783820559
Instance19	BRCA	BRCA	0.925461896689649	0.0745381033103515
Instance8	Control	Control	0.431408401300526	0.568591598699474
