InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.965369977105036	0.0346300228949642
Instance5	BRCA	BRCA	0.646675855679739	0.353324144320261
Instance15	BRCA	BRCA	0.690001819288846	0.309998180711154
Instance10	BRCA	Control	0.278417858301781	0.721582141698219
Instance11	BRCA	BRCA	0.535592077432038	0.464407922567962
Instance3	BRCA	Control	0.479459225840934	0.520540774159066
Instance20	BRCA	BRCA	0.608941930755401	0.391058069244598
Instance7	BRCA	BRCA	0.590491159680926	0.409508840319074
Instance18	BRCA	BRCA	0.94854434503867	0.0514556549613303
Instance2	BRCA	Control	0.427809173452871	0.572190826547129
Instance16	BRCA	BRCA	0.963147297150368	0.0368527028496318
Instance1	Control	Control	0.146447420710139	0.853552579289861
Instance4	Control	BRCA	0.974639232917012	0.0253607670829878
Instance6	BRCA	BRCA	0.790684662951367	0.209315337048633
Instance14	BRCA	BRCA	0.96597061368545	0.0340293863145504
Instance12	Control	Control	0.398936938325439	0.601063061674561
Instance13	Control	Control	0.318569481232498	0.681430518767502
Instance9	BRCA	BRCA	0.664998595357236	0.335001404642764
Instance19	BRCA	BRCA	0.954441497798586	0.0455585022014138
Instance8	Control	Control	0.377916477100896	0.622083522899104
