InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.750447473319985	0.249552526680015
Instance5	BRCA	BRCA	0.718861864870373	0.281138135129627
Instance15	BRCA	Control	0.369629762974674	0.630370237025326
Instance10	BRCA	BRCA	0.578474334166087	0.421525665833913
Instance11	BRCA	BRCA	0.725288453084725	0.274711546915275
Instance3	BRCA	BRCA	0.737871005414314	0.262128994585686
Instance20	BRCA	BRCA	0.806513288026324	0.193486711973676
Instance7	BRCA	BRCA	0.648286999752555	0.351713000247445
Instance18	BRCA	BRCA	0.716212544762715	0.283787455237285
Instance2	BRCA	BRCA	0.734959777266592	0.265040222733408
Instance16	BRCA	BRCA	0.726420489343881	0.273579510656119
Instance1	Control	BRCA	0.819924579569697	0.180075420430303
Instance4	Control	BRCA	0.841433687514437	0.158566312485563
Instance6	BRCA	Control	0.357861819946215	0.642138180053785
Instance14	BRCA	BRCA	0.828021063777437	0.171978936222563
Instance12	Control	BRCA	0.798744261461137	0.201255738538863
Instance13	Control	BRCA	0.756779308983058	0.243220691016942
Instance9	BRCA	BRCA	0.745231162078779	0.254768837921221
Instance19	BRCA	BRCA	0.718215855645851	0.28178414435415
Instance8	Control	BRCA	0.787438802366666	0.212561197633334
