InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.96599368640235	0.0340063135976499
Instance5	BRCA	BRCA	0.7089176616708	0.2910823383292
Instance15	BRCA	BRCA	0.739303975179502	0.260696024820498
Instance10	BRCA	BRCA	0.749455982716674	0.250544017283327
Instance11	BRCA	Control	0.410146147075514	0.589853852924486
Instance3	BRCA	BRCA	0.878316262308611	0.121683737691389
Instance20	BRCA	BRCA	0.868633389388695	0.131366610611305
Instance7	BRCA	BRCA	0.63288821260676	0.36711178739324
Instance18	BRCA	BRCA	0.943587217653693	0.0564127823463065
Instance2	BRCA	BRCA	0.740097905658739	0.259902094341261
Instance16	BRCA	BRCA	0.778461139435879	0.221538860564121
Instance1	Control	BRCA	0.638442746723517	0.361557253276483
Instance4	Control	BRCA	0.884952550455221	0.115047449544779
Instance6	BRCA	BRCA	0.68763944880964	0.31236055119036
Instance14	BRCA	BRCA	0.939500103540743	0.0604998964592573
Instance12	Control	BRCA	0.744668010386146	0.255331989613854
Instance13	Control	Control	0.424900015909192	0.575099984090808
Instance9	BRCA	BRCA	0.700212689809292	0.299787310190709
Instance19	BRCA	BRCA	0.846260432852513	0.153739567147487
Instance8	Control	BRCA	0.791218670142104	0.208781329857896
