InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.908353090079239	0.0916469099207609
Instance5	BRCA	BRCA	0.621571152511245	0.378428847488755
Instance15	BRCA	BRCA	0.875074660105746	0.124925339894254
Instance10	BRCA	BRCA	0.598832607572	0.401167392428
Instance11	BRCA	BRCA	0.964351620490615	0.0356483795093853
Instance3	BRCA	BRCA	0.828967648707956	0.171032351292044
Instance20	BRCA	BRCA	0.810224499854455	0.189775500145545
Instance7	BRCA	BRCA	0.809799639150362	0.190200360849638
Instance18	BRCA	BRCA	0.881412736189593	0.118587263810407
Instance2	BRCA	BRCA	0.878245829348277	0.121754170651723
Instance16	BRCA	BRCA	0.878360737899371	0.121639262100628
Instance1	Control	Control	0.457512426791884	0.542487573208116
Instance4	Control	BRCA	0.987111170627046	0.0128888293729539
Instance6	BRCA	BRCA	0.949485448669758	0.0505145513302415
Instance14	BRCA	BRCA	0.905023007431691	0.0949769925683091
Instance12	Control	Control	0.447497843809042	0.552502156190958
Instance13	Control	Control	0.202456858597957	0.797543141402043
Instance9	BRCA	BRCA	0.837787936848826	0.162212063151174
Instance19	BRCA	BRCA	0.844567335597761	0.155432664402239
Instance8	Control	Control	0.352999860724874	0.647000139275127
