InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.919541375282515	0.0804586247174855
Instance5	BRCA	BRCA	0.643557180053379	0.35644281994662
Instance15	BRCA	BRCA	0.760549477828827	0.239450522171174
Instance10	BRCA	Control	0.397242568549732	0.602757431450268
Instance11	BRCA	BRCA	0.638784847086004	0.361215152913996
Instance3	BRCA	BRCA	0.748223141119926	0.251776858880074
Instance20	BRCA	BRCA	0.825655334342345	0.174344665657655
Instance7	BRCA	BRCA	0.786579604207539	0.213420395792461
Instance18	BRCA	BRCA	0.867197339659541	0.132802660340459
Instance2	BRCA	BRCA	0.570848223123903	0.429151776876098
Instance16	BRCA	BRCA	0.848060905226323	0.151939094773677
Instance1	Control	BRCA	0.750984994557919	0.249015005442081
Instance4	Control	BRCA	0.97711494340656	0.0228850565934404
Instance6	BRCA	BRCA	0.806676669332223	0.193323330667777
Instance14	BRCA	BRCA	0.895854825897307	0.104145174102693
Instance12	Control	BRCA	0.640050082147914	0.359949917852086
Instance13	Control	BRCA	0.630486743611559	0.369513256388441
Instance9	BRCA	BRCA	0.790631963095126	0.209368036904875
Instance19	BRCA	BRCA	0.825998633244666	0.174001366755334
Instance8	Control	BRCA	0.650341667617543	0.349658332382457
