InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.882533126935595	0.117466873064405
Instance5	BRCA	BRCA	0.537348489923991	0.462651510076009
Instance15	BRCA	BRCA	0.940217607156637	0.0597823928433633
Instance10	BRCA	BRCA	0.789370894959691	0.210629105040309
Instance11	BRCA	BRCA	0.76544515742086	0.23455484257914
Instance3	BRCA	BRCA	0.814275963957151	0.185724036042849
Instance20	BRCA	BRCA	0.643720208816927	0.356279791183072
Instance7	BRCA	BRCA	0.902262926578903	0.0977370734210968
Instance18	BRCA	Control	0.439948603201413	0.560051396798587
Instance2	BRCA	BRCA	0.984516287751132	0.0154837122488682
Instance16	BRCA	BRCA	0.874660289778426	0.125339710221574
Instance1	Control	BRCA	0.687634562609129	0.312365437390871
Instance4	Control	BRCA	0.920263533275628	0.0797364667243725
Instance6	BRCA	Control	0.398901232279994	0.601098767720006
Instance14	BRCA	BRCA	0.947253766978276	0.0527462330217241
Instance12	Control	BRCA	0.55567176151897	0.44432823848103
Instance13	Control	Control	0.463244413098109	0.536755586901891
Instance9	BRCA	BRCA	0.711420378964173	0.288579621035827
Instance19	BRCA	BRCA	0.805026038253609	0.194973961746391
Instance8	Control	BRCA	0.705349952166932	0.294650047833068
