InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.968616095430888	0.0313839045691119
Instance5	BRCA	BRCA	0.64567117556204	0.35432882443796
Instance15	BRCA	BRCA	0.78675779706598	0.21324220293402
Instance10	BRCA	BRCA	0.807435462841156	0.192564537158844
Instance11	BRCA	Control	0.311557686521501	0.688442313478499
Instance3	BRCA	BRCA	0.935860890896819	0.0641391091031808
Instance20	BRCA	BRCA	0.698776433967567	0.301223566032432
Instance7	BRCA	BRCA	0.730855069766081	0.269144930233919
Instance18	BRCA	BRCA	0.859633561506676	0.140366438493324
Instance2	BRCA	Control	0.312858968965767	0.687141031034233
Instance16	BRCA	BRCA	0.973585409854746	0.0264145901452539
Instance1	Control	BRCA	0.830089109452492	0.169910890547508
Instance4	Control	BRCA	0.965770992807331	0.0342290071926687
Instance6	BRCA	BRCA	0.71353335339742	0.28646664660258
Instance14	BRCA	BRCA	0.548436862482249	0.451563137517751
Instance12	Control	Control	0.365972809909624	0.634027190090376
Instance13	Control	BRCA	0.575347273662996	0.424652726337005
Instance9	BRCA	BRCA	0.767787678537649	0.232212321462351
Instance19	BRCA	BRCA	0.959247939264774	0.0407520607352257
Instance8	Control	BRCA	0.894896508253163	0.105103491746837
