InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.938361480431863	0.0616385195681367
Instance5	BRCA	BRCA	0.689680328660436	0.310319671339564
Instance15	BRCA	BRCA	0.869532066062612	0.130467933937388
Instance10	BRCA	BRCA	0.614018682340093	0.385981317659907
Instance11	BRCA	Control	0.344634590017105	0.655365409982895
Instance3	BRCA	BRCA	0.913518771773756	0.0864812282262444
Instance20	BRCA	BRCA	0.732328627120441	0.267671372879559
Instance7	BRCA	BRCA	0.605480023527719	0.394519976472281
Instance18	BRCA	BRCA	0.853148609449178	0.146851390550822
Instance2	BRCA	BRCA	0.861079410957541	0.138920589042459
Instance16	BRCA	BRCA	0.958949422101119	0.0410505778988814
Instance1	Control	Control	0.0583485658798539	0.941651434120146
Instance4	Control	BRCA	0.895574033222666	0.104425966777334
Instance6	BRCA	Control	0.415999219708164	0.584000780291836
Instance14	BRCA	BRCA	0.828525878500296	0.171474121499704
Instance12	Control	BRCA	0.559770762541132	0.440229237458868
Instance13	Control	Control	0.175597229087625	0.824402770912375
Instance9	BRCA	BRCA	0.909025096751245	0.0909749032487546
Instance19	BRCA	BRCA	0.958086013148475	0.0419139868515249
Instance8	Control	BRCA	0.796218471180352	0.203781528819648
