InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.911090786838702	0.0889092131612978
Instance5	BRCA	Control	0.490713159286425	0.509286840713575
Instance15	BRCA	BRCA	0.775464732805999	0.224535267194001
Instance10	BRCA	BRCA	0.843341070713376	0.156658929286623
Instance11	BRCA	BRCA	0.671008143687002	0.328991856312999
Instance3	BRCA	BRCA	0.884371009076124	0.115628990923876
Instance20	BRCA	BRCA	0.81107053094841	0.18892946905159
Instance7	BRCA	BRCA	0.747900697301102	0.252099302698898
Instance18	BRCA	BRCA	0.89256958586144	0.10743041413856
Instance2	BRCA	BRCA	0.858420052667331	0.141579947332669
Instance16	BRCA	BRCA	0.938102768345125	0.0618972316548746
Instance1	Control	BRCA	0.5	0.5
Instance4	Control	BRCA	0.972020005822931	0.0279799941770691
Instance6	BRCA	BRCA	0.58632352690999	0.413676473090009
Instance14	BRCA	BRCA	0.907816546359223	0.092183453640777
Instance12	Control	BRCA	0.532283343585709	0.467716656414291
Instance13	Control	BRCA	0.5	0.5
Instance9	BRCA	BRCA	0.817757049884369	0.182242950115631
Instance19	BRCA	BRCA	0.896665784442667	0.103334215557334
Instance8	Control	Control	0.493004349283887	0.506995650716113
