InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.81033117266247	0.18966882733753
Instance5	BRCA	BRCA	0.780347345154676	0.219652654845324
Instance15	BRCA	BRCA	0.846446221842379	0.153553778157621
Instance10	BRCA	BRCA	0.646547199395459	0.353452800604541
Instance11	BRCA	BRCA	0.717167488537729	0.282832511462271
Instance3	BRCA	BRCA	0.753087565671129	0.246912434328871
Instance20	BRCA	BRCA	0.797280942133501	0.202719057866499
Instance7	BRCA	BRCA	0.762195788138921	0.237804211861079
Instance18	BRCA	BRCA	0.779628681066042	0.220371318933958
Instance2	BRCA	BRCA	0.646914848742944	0.353085151257056
Instance16	BRCA	BRCA	0.697326251768634	0.302673748231366
Instance1	Control	BRCA	0.856338057281891	0.143661942718109
Instance4	Control	BRCA	0.965868153656418	0.0341318463435822
Instance6	BRCA	Control	0.3013890652748	0.6986109347252
Instance14	BRCA	BRCA	0.802211853055273	0.197788146944727
Instance12	Control	BRCA	0.804232305653792	0.195767694346208
Instance13	Control	BRCA	0.735278844914076	0.264721155085924
Instance9	BRCA	BRCA	0.751640334084462	0.248359665915538
Instance19	BRCA	BRCA	0.744791222373165	0.255208777626835
Instance8	Control	BRCA	0.779653706596136	0.220346293403864
