InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.754173364380395	0.245826635619605
Instance5	BRCA	BRCA	0.749714504615757	0.250285495384243
Instance15	BRCA	BRCA	0.707403972811187	0.292596027188813
Instance10	BRCA	BRCA	0.693995613949916	0.306004386050083
Instance11	BRCA	BRCA	0.766202613909891	0.233797386090109
Instance3	BRCA	Control	0.125008170307386	0.874991829692614
Instance20	BRCA	BRCA	0.722563496676553	0.277436503323447
Instance7	BRCA	BRCA	0.707078766527597	0.292921233472403
Instance18	BRCA	BRCA	0.771304406220632	0.228695593779368
Instance2	BRCA	BRCA	0.712227095601574	0.287772904398426
Instance16	BRCA	BRCA	0.727607421262657	0.272392578737343
Instance1	Control	BRCA	0.846485563036625	0.153514436963375
Instance4	Control	BRCA	0.943015665677682	0.0569843343223182
Instance6	BRCA	BRCA	0.622847679454029	0.377152320545971
Instance14	BRCA	BRCA	0.760071551564527	0.239928448435473
Instance12	Control	BRCA	0.766999319466513	0.233000680533487
Instance13	Control	BRCA	0.825273034748075	0.174726965251925
Instance9	BRCA	BRCA	0.794159249907434	0.205840750092565
Instance19	BRCA	BRCA	0.815725263778113	0.184274736221887
Instance8	Control	BRCA	0.775944190328724	0.224055809671276
