InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.994312585346332	0.005687414653668
Instance5	BRCA	BRCA	0.986876496408997	0.013123503591003
Instance15	BRCA	BRCA	0.917719870938702	0.0822801290612979
Instance10	BRCA	BRCA	0.664602134994682	0.335397865005318
Instance11	BRCA	BRCA	0.958710275561289	0.0412897244387113
Instance3	BRCA	BRCA	0.667936367756784	0.332063632243216
Instance20	BRCA	BRCA	0.89133231594996	0.10866768405004
Instance7	BRCA	BRCA	0.820794231676477	0.179205768323523
Instance18	BRCA	BRCA	0.801158252483236	0.198841747516764
Instance2	BRCA	BRCA	0.508709521822042	0.491290478177958
Instance16	BRCA	BRCA	0.813548389616232	0.186451610383768
Instance1	Control	Control	0.449774680633767	0.550225319366233
Instance4	Control	BRCA	0.929907094606352	0.0700929053936482
Instance6	BRCA	Control	0.438807690424829	0.561192309575171
Instance14	BRCA	BRCA	0.910036371861695	0.0899636281383051
Instance12	Control	BRCA	0.5	0.5
Instance13	Control	Control	0.0962620254515971	0.903737974548403
Instance9	BRCA	BRCA	0.960098543893638	0.039901456106362
Instance19	BRCA	BRCA	0.959349991063726	0.0406500089362742
Instance8	Control	BRCA	0.515318736428783	0.484681263571217
