InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.85447294934318	0.145527050656819
Instance5	BRCA	BRCA	0.82652726213466	0.17347273786534
Instance15	BRCA	BRCA	0.782893312220346	0.217106687779653
Instance10	BRCA	BRCA	0.872800303237441	0.127199696762559
Instance11	BRCA	BRCA	0.859546074355477	0.140453925644523
Instance3	BRCA	BRCA	0.859396672100013	0.140603327899987
Instance20	BRCA	BRCA	0.702479455042778	0.297520544957222
Instance7	BRCA	BRCA	0.722590236950491	0.277409763049509
Instance18	BRCA	BRCA	0.898388518234984	0.101611481765016
Instance2	BRCA	BRCA	0.5	0.5
Instance16	BRCA	BRCA	0.874324516495424	0.125675483504576
Instance1	Control	BRCA	0.5	0.5
Instance4	Control	BRCA	0.939547119221991	0.0604528807780092
Instance6	BRCA	BRCA	0.516643569346724	0.483356430653275
Instance14	BRCA	BRCA	0.885400533903063	0.114599466096937
Instance12	Control	Control	0.461683993759897	0.538316006240103
Instance13	Control	Control	0.300552320512708	0.699447679487292
Instance9	BRCA	BRCA	0.811972726522688	0.188027273477312
Instance19	BRCA	BRCA	0.932064519711033	0.0679354802889673
Instance8	Control	BRCA	0.74371064421762	0.256289355782381
