InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.938801951905694	0.0611980480943056
Instance5	BRCA	BRCA	0.783585391856202	0.216414608143798
Instance15	BRCA	BRCA	0.948020984380277	0.0519790156197232
Instance10	BRCA	BRCA	0.62027537201923	0.37972462798077
Instance11	BRCA	BRCA	0.803052090154163	0.196947909845837
Instance3	BRCA	BRCA	0.800668480127319	0.199331519872682
Instance20	BRCA	BRCA	0.745495184260201	0.254504815739799
Instance7	BRCA	BRCA	0.75016343800591	0.24983656199409
Instance18	BRCA	BRCA	0.86914380722635	0.13085619277365
Instance2	BRCA	BRCA	0.850313623570997	0.149686376429003
Instance16	BRCA	BRCA	0.774889744059382	0.225110255940618
Instance1	Control	BRCA	0.746821655513494	0.253178344486506
Instance4	Control	BRCA	0.931218323572796	0.0687816764272043
Instance6	BRCA	BRCA	0.925145744348293	0.0748542556517067
Instance14	BRCA	BRCA	0.795133842192506	0.204866157807494
Instance12	Control	BRCA	0.525776238725557	0.474223761274443
Instance13	Control	BRCA	0.751404920063878	0.248595079936123
Instance9	BRCA	BRCA	0.706657003001864	0.293342996998136
Instance19	BRCA	BRCA	0.718558574746113	0.281441425253887
Instance8	Control	BRCA	0.874569089213848	0.125430910786152
