InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.979395430722316	0.0206045692776837
Instance5	BRCA	BRCA	0.8698108879611	0.1301891120389
Instance15	BRCA	Control	0.479970520494934	0.520029479505066
Instance10	BRCA	BRCA	0.67219413350538	0.32780586649462
Instance11	BRCA	BRCA	0.853837971806999	0.146162028193002
Instance3	BRCA	BRCA	0.861640045428819	0.138359954571181
Instance20	BRCA	BRCA	0.783216327409618	0.216783672590382
Instance7	BRCA	BRCA	0.694832748820883	0.305167251179117
Instance18	BRCA	BRCA	0.904226395838092	0.0957736041619079
Instance2	BRCA	BRCA	0.667459493468999	0.332540506531001
Instance16	BRCA	BRCA	0.965943386403006	0.0340566135969942
Instance1	Control	Control	0.252699397267517	0.747300602732483
Instance4	Control	BRCA	0.976110565190531	0.0238894348094694
Instance6	BRCA	BRCA	0.63335879686779	0.366641203132211
Instance14	BRCA	BRCA	0.897604709934676	0.102395290065324
Instance12	Control	Control	0.494294971530493	0.505705028469507
Instance13	Control	Control	0.0569301906048209	0.943069809395179
Instance9	BRCA	BRCA	0.886243680247398	0.113756319752602
Instance19	BRCA	BRCA	0.947793933872841	0.0522060661271585
Instance8	Control	BRCA	0.589003900211312	0.410996099788688
