InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.872862152032019	0.127137847967981
Instance5	BRCA	BRCA	0.886987282835051	0.113012717164949
Instance15	BRCA	BRCA	0.798507554133212	0.201492445866787
Instance10	BRCA	BRCA	0.5602561949931	0.4397438050069
Instance11	BRCA	BRCA	0.760756913594999	0.239243086405001
Instance3	BRCA	BRCA	0.872578689504465	0.127421310495535
Instance20	BRCA	BRCA	0.84609617974682	0.153903820253179
Instance7	BRCA	BRCA	0.861496799542648	0.138503200457352
Instance18	BRCA	BRCA	0.868778843787479	0.131221156212521
Instance2	BRCA	BRCA	0.763459571227593	0.236540428772407
Instance16	BRCA	BRCA	0.901865327409434	0.098134672590566
Instance1	Control	Control	0.492975221750403	0.507024778249597
Instance4	Control	BRCA	0.983727377912615	0.0162726220873851
Instance6	BRCA	Control	0.433381873356637	0.566618126643363
Instance14	BRCA	BRCA	0.788637056569412	0.211362943430588
Instance12	Control	Control	0.34917265551572	0.65082734448428
Instance13	Control	Control	0.346298148685239	0.653701851314761
Instance9	BRCA	BRCA	0.868486827816616	0.131513172183385
Instance19	BRCA	BRCA	0.908383898044085	0.0916161019559152
Instance8	Control	Control	0.493205795827272	0.506794204172728
