InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.923725868497689	0.0762741315023106
Instance5	BRCA	BRCA	0.718076743518971	0.281923256481029
Instance15	BRCA	BRCA	0.645507717772957	0.354492282227043
Instance10	BRCA	BRCA	0.824102102123648	0.175897897876352
Instance11	BRCA	BRCA	0.782548151535522	0.217451848464478
Instance3	BRCA	BRCA	0.877897407436995	0.122102592563005
Instance20	BRCA	BRCA	0.746047941918463	0.253952058081537
Instance7	BRCA	BRCA	0.64171767374609	0.35828232625391
Instance18	BRCA	BRCA	0.840331375244971	0.159668624755029
Instance2	BRCA	Control	0.4769606487145	0.5230393512855
Instance16	BRCA	BRCA	0.789320905384155	0.210679094615845
Instance1	Control	BRCA	0.593908382003105	0.406091617996895
Instance4	Control	BRCA	0.991824675854869	0.0081753241451305
Instance6	BRCA	BRCA	0.833433382366259	0.166566617633741
Instance14	BRCA	BRCA	0.879816795446289	0.120183204553711
Instance12	Control	BRCA	0.543130124813579	0.456869875186421
Instance13	Control	BRCA	0.689856188118414	0.310143811881585
Instance9	BRCA	BRCA	0.769279819282376	0.230720180717623
Instance19	BRCA	BRCA	0.832691163533642	0.167308836466358
Instance8	Control	BRCA	0.607894472285123	0.392105527714877
