InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.939323731115835	0.0606762688841654
Instance5	BRCA	BRCA	0.734034693084617	0.265965306915383
Instance15	BRCA	BRCA	0.784459068349554	0.215540931650446
Instance10	BRCA	BRCA	0.717584702984251	0.282415297015749
Instance11	BRCA	BRCA	0.68318884002021	0.31681115997979
Instance3	BRCA	BRCA	0.822896993689055	0.177103006310945
Instance20	BRCA	BRCA	0.799471799436451	0.200528200563549
Instance7	BRCA	BRCA	0.7946728700373	0.2053271299627
Instance18	BRCA	BRCA	0.929874203122697	0.0701257968773034
Instance2	BRCA	BRCA	0.61306735460143	0.38693264539857
Instance16	BRCA	BRCA	0.954895127488186	0.0451048725118144
Instance1	Control	Control	0.44307872409246	0.55692127590754
Instance4	Control	BRCA	0.973497508309581	0.0265024916904191
Instance6	BRCA	BRCA	0.881514142893412	0.118485857106588
Instance14	BRCA	BRCA	0.913807076791733	0.0861929232082666
Instance12	Control	BRCA	0.646173572297563	0.353826427702437
Instance13	Control	Control	0.211210679822495	0.788789320177505
Instance9	BRCA	BRCA	0.891135136456492	0.108864863543508
Instance19	BRCA	BRCA	0.956887261059294	0.0431127389407063
Instance8	Control	Control	0.409027957693778	0.590972042306222
