InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.924878764561597	0.0751212354384028
Instance5	BRCA	BRCA	0.629358171420639	0.370641828579361
Instance15	BRCA	BRCA	0.86276007899296	0.137239921007041
Instance10	BRCA	BRCA	0.649845014964658	0.350154985035342
Instance11	BRCA	BRCA	0.790104890722633	0.209895109277367
Instance3	BRCA	BRCA	0.865379966893237	0.134620033106763
Instance20	BRCA	BRCA	0.814033045419812	0.185966954580188
Instance7	BRCA	BRCA	0.828641599342027	0.171358400657972
Instance18	BRCA	BRCA	0.914012275681988	0.0859877243180121
Instance2	BRCA	Control	0.39326060972743	0.60673939027257
Instance16	BRCA	BRCA	0.912701676189787	0.0872983238102126
Instance1	Control	BRCA	0.580381136067645	0.419618863932356
Instance4	Control	BRCA	0.976760018631868	0.0232399813681323
Instance6	BRCA	BRCA	0.858328238907522	0.141671761092478
Instance14	BRCA	BRCA	0.930047543406956	0.0699524565930445
Instance12	Control	Control	0.29116234855035	0.70883765144965
Instance13	Control	Control	0.44049998265766	0.55950001734234
Instance9	BRCA	BRCA	0.785588814667757	0.214411185332243
Instance19	BRCA	BRCA	0.889699515258275	0.110300484741725
Instance8	Control	BRCA	0.562243968540187	0.437756031459813
