InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.929773832367788	0.0702261676322118
Instance5	BRCA	BRCA	0.869888888816608	0.130111111183392
Instance15	BRCA	BRCA	0.5	0.5
Instance10	BRCA	BRCA	0.603093591520293	0.396906408479707
Instance11	BRCA	BRCA	0.815155503195568	0.184844496804432
Instance3	BRCA	BRCA	0.891274392957993	0.108725607042007
Instance20	BRCA	BRCA	0.846571743700057	0.153428256299943
Instance7	BRCA	BRCA	0.835895172130317	0.164104827869683
Instance18	BRCA	BRCA	0.965982478013659	0.0340175219863407
Instance2	BRCA	BRCA	0.897390331569689	0.102609668430311
Instance16	BRCA	BRCA	0.961429028863804	0.0385709711361958
Instance1	Control	Control	0.293303433034044	0.706696566965956
Instance4	Control	BRCA	0.950543814748951	0.049456185251049
Instance6	BRCA	BRCA	0.656835763814654	0.343164236185346
Instance14	BRCA	BRCA	0.924236887918559	0.0757631120814411
Instance12	Control	Control	0.174693324986448	0.825306675013552
Instance13	Control	Control	0.0142829582823732	0.985717041717627
Instance9	BRCA	BRCA	0.93719688286101	0.0628031171389899
Instance19	BRCA	BRCA	0.904687742582959	0.0953122574170406
Instance8	Control	BRCA	0.667931899963036	0.332068100036964
