InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.931008592838977	0.0689914071610229
Instance5	BRCA	BRCA	0.879737945259915	0.120262054740085
Instance15	BRCA	BRCA	0.903673301408428	0.0963266985915717
Instance10	BRCA	Control	0.453453599440824	0.546546400559176
Instance11	BRCA	BRCA	0.852618785074732	0.147381214925268
Instance3	BRCA	BRCA	0.964306646697129	0.0356933533028713
Instance20	BRCA	BRCA	0.744245221079236	0.255754778920765
Instance7	BRCA	BRCA	0.894920134940152	0.105079865059848
Instance18	BRCA	BRCA	0.824665511679676	0.175334488320325
Instance2	BRCA	BRCA	0.850889292920309	0.149110707079691
Instance16	BRCA	BRCA	0.932800287035522	0.0671997129644775
Instance1	Control	Control	0.463752290247443	0.536247709752557
Instance4	Control	BRCA	0.933558891269863	0.0664411087301368
Instance6	BRCA	BRCA	0.87111652606694	0.128883473933059
Instance14	BRCA	BRCA	0.876618437208949	0.123381562791051
Instance12	Control	Control	0.289217161651425	0.710782838348575
Instance13	Control	Control	0.090548655216311	0.909451344783689
Instance9	BRCA	BRCA	0.643954284880353	0.356045715119647
Instance19	BRCA	BRCA	0.927234344686806	0.0727656553131946
Instance8	Control	Control	0.256586068495916	0.743413931504084
