InstanceID	DependentVariableValue	Prediction	BRCA_Probability	Control_Probability
Instance17	BRCA	BRCA	0.927025691589618	0.0729743084103825
Instance5	BRCA	BRCA	0.610614489157396	0.389385510842604
Instance15	BRCA	BRCA	0.914292656216501	0.0857073437834987
Instance10	BRCA	BRCA	0.773317667610651	0.226682332389348
Instance11	BRCA	BRCA	0.577914924635687	0.422085075364313
Instance3	BRCA	BRCA	0.903490418679708	0.0965095813202921
Instance20	BRCA	BRCA	0.823140488762354	0.176859511237646
Instance7	BRCA	BRCA	0.807732603480861	0.192267396519139
Instance18	BRCA	BRCA	0.893428673135052	0.106571326864948
Instance2	BRCA	BRCA	0.78266181750808	0.21733818249192
Instance16	BRCA	BRCA	0.905046526282441	0.0949534737175586
Instance1	Control	Control	0.470728469995918	0.529271530004082
Instance4	Control	BRCA	0.979248434891826	0.0207515651081735
Instance6	BRCA	BRCA	0.700813044812388	0.299186955187612
Instance14	BRCA	BRCA	0.890818450904815	0.109181549095185
Instance12	Control	Control	0.419405715859601	0.580594284140399
Instance13	Control	Control	0.232870447541604	0.767129552458396
Instance9	BRCA	BRCA	0.851706163871156	0.148293836128844
Instance19	BRCA	BRCA	0.922184604831941	0.0778153951680589
Instance8	Control	Control	0.230929973685784	0.769070026314216
